# logg    Teff                      
# [cm/s2] [K]   aLSM(u1)  bLSM(u2)    
# ----- ------ -------- --------
 4.00   7400   0.2683   0.2357
 4.50   7400   0.2438   0.2464
 5.00   7400   0.2619   0.2305
 5.50   7400   0.2288   0.2574
 6.00   7400   0.2109   0.2692
 2.50   7600   0.2188   0.3618
 3.00   7600   0.2359   0.2922
 3.50   7600   0.2458   0.2616
 4.00   7600   0.2353   0.2551
 4.50   7600   0.2559   0.2329
 5.00   7600   0.2540   0.2299
 5.50   7600   0.2222   0.2569
 6.00   7600   0.2043   0.2687
 2.50   7800   0.2047   0.3641
 3.00   7800   0.2214   0.2969
 3.50   7800   0.2217   0.2718
 4.00   7800   0.2396   0.2457
 4.50   7800   0.2448   0.2339
 5.00   7800   0.2448   0.2304
 5.50   7800   0.2162   0.2555
 6.00   7800   0.1987   0.2672
 2.50   8000   0.1929   0.3691
 3.00   8000   0.2074   0.3033
 3.50   8000   0.2160   0.2700
 4.00   8000   0.2273   0.2465
 4.50   8000   0.2331   0.2353
 5.00   8000   0.2355   0.2307
 5.50   8000   0.2013   0.2473
 6.00   8000   0.1933   0.2654
 2.50   8200   0.1814   0.3822
 3.00   8200   0.1961   0.3058
 3.50   8200   0.2039   0.2710
 4.00   8200   0.2147   0.2467
 4.50   8200   0.2210   0.2358
 5.00   8200   0.2254   0.2286
 5.50   8200   0.1953   0.2466
 6.00   8200   0.1866   0.2657
 2.50   8400   0.1741   0.3912
 3.00   8400   0.1883   0.3059
 3.50   8400   0.1943   0.2707
 4.00   8400   0.2042   0.2456
 4.50   8400   0.2093   0.2355
 5.00   8400   0.2149   0.2288
 5.50   8400   0.1949   0.2431
 6.00   8400   0.1827   0.2620
 2.50   8600   0.1678   0.4012
 3.00   8600   0.1829   0.3066
 3.50   8600   0.1872   0.2693
 4.00   8600   0.1911   0.2468
 4.50   8600   0.1983   0.2350
 5.00   8600   0.2042   0.2284
 5.50   8600   0.2084   0.2261
 6.00   8600   0.1793   0.2578
 2.50   8800   0.1605   0.4181
 3.00   8800   0.1788   0.3096
 3.50   8800   0.1821   0.2687
 4.00   8800   0.1838   0.2463
 4.50   8800   0.1887   0.2337
 5.00   8800   0.1933   0.2273
 5.50   8800   0.1994   0.2241
 6.00   8800   0.1753   0.2537
 2.50   9000   0.1692   0.4017
 3.00   9000   0.1748   0.3151
 3.50   9000   0.1786   0.2684
 4.00   9000   0.1791   0.2436
 4.50   9000   0.1796   0.2326
 5.00   9000   0.1849   0.2245
 5.50   9000   0.1893   0.2233
 6.00   9000   0.1730   0.2473
 2.50   9200   0.1622   0.4195
 3.00   9200   0.1746   0.3136
 3.50   9200   0.1754   0.2695
 4.00   9200   0.1748   0.2433
 4.50   9200   0.1740   0.2313
 5.00   9200   0.1766   0.2239
 5.50   9200   0.1800   0.2209
 6.00   9200   0.1729   0.2368
 2.50   9400   0.1534   0.4409
 3.00   9400   0.1705   0.3206
 3.50   9400   0.1721   0.2726
 4.00   9400   0.1714   0.2437
 4.50   9400   0.1701   0.2300
 5.00   9400   0.1693   0.2225
 5.50   9400   0.1730   0.2188
 6.00   9400   0.1673   0.2272
 2.50   9600   0.1437   0.4632
 3.00   9600   0.1656   0.3285
 3.50   9600   0.1687   0.2764
 4.00   9600   0.1687   0.2447
 4.50   9600   0.1669   0.2313
 5.00   9600   0.1644   0.2221
 5.50   9600   0.1663   0.2184
 6.00   9600   0.1690   0.2189
 2.50   9800   0.1324   0.4875
 3.00   9800   0.1601   0.3375
 3.50   9800   0.1648   0.2815
 4.00   9800   0.1655   0.2473
 4.50   9800   0.1631   0.2314
 5.00   9800   0.1606   0.2217
 5.50   9800   0.1593   0.2181
 6.00   9800   0.1624   0.2174
 2.50  10000   0.1211   0.5102
 3.00  10000   0.1540   0.3467
 3.50  10000   0.1605   0.2868
 4.00  10000   0.1621   0.2508
 4.50  10000   0.1602   0.2331
 5.00  10000   0.1571   0.2224
 5.50  10000   0.1549   0.2180
 6.00  10000   0.1575   0.2159
 2.50  10200   0.1087   0.5342
 3.00  10200   0.1467   0.3573
 3.50  10200   0.1561   0.2924
 4.00  10200   0.1588   0.2544
 4.50  10200   0.1573   0.2352
 5.00  10200   0.1539   0.2237
 5.50  10200   0.1510   0.2186
 6.00  10200   0.1520   0.2158
 2.50  10400   0.0964   0.5566
 3.00  10400   0.1388   0.3678
 3.50  10400   0.1512   0.2978
 4.00  10400   0.1552   0.2583
 4.50  10400   0.1543   0.2380
 5.00  10400   0.1510   0.2254
 5.50  10400   0.1474   0.2196
 6.00  10400   0.1459   0.2170
 2.50  10600   0.0852   0.5753
 3.00  10600   0.1307   0.3778
 3.50  10600   0.1460   0.3026
 4.00  10600   0.1512   0.2621
 4.50  10600   0.1512   0.2410
 5.00  10600   0.1481   0.2275
 5.50  10600   0.1442   0.2210
 6.00  10600   0.1421   0.2177
 2.50  10800   0.0748   0.5912
 3.00  10800   0.1228   0.3864
 3.50  10800   0.1408   0.3069
 4.00  10800   0.1470   0.2659
 4.50  10800   0.1479   0.2440
 5.00  10800   0.1453   0.2299
 5.50  10800   0.1411   0.2228
 6.00  10800   0.1387   0.2187
 2.50  11000   0.0949   0.5372
 3.00  11000   0.1153   0.3935
 3.50  11000   0.1355   0.3107
 4.00  11000   0.1426   0.2695
 4.50  11000   0.1444   0.2471
 5.00  11000   0.1424   0.2322
